,time_s,well,rtdp_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_rtdp_fluor,expected_blanked_rtdp_fluor,estimated_true_rtdp_fluor,F0_F_ratio,F_F0_ratio,u_blanked_rtdp_fluor,u_expected_blanked_rtdp_fluor,u_estimated_true_rtdp_fluor,u_F0_F_ratio,u_F_F0_ratio
181,74.683,D10,3468,0.45045045,2,MM gluc+AA,CG,2,1,5/27/22,3466.9322916666665,4040.0371152402404,3461.5878847597596,1.1655612518453646,0.8579557688768039,0.25190158124109224,161.84823714338478,0.02496321976263076,0.046755444623674355,0.03441612646076821
182,149.369,D10,3403,0.45045045,2,MM gluc+AA,CG,2,1,5/27/22,3401.9322916666665,4040.0371152402404,3396.5878847597596,1.1878664251370334,0.8418454961252391,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04765019668212483,0.03376987733423057
183,224.057,D10,3429,0.45045045,2,MM gluc+AA,CG,2,1,5/27/22,3427.9322916666665,4040.0371152402404,3422.5878847597596,1.1788426898544166,0.848289605225865,0.25190158124109224,161.84823714338478,0.02496321976263076,0.047288217619332495,0.03402837698479711
184,0.0,D11,3428,0.225225225,4,MM gluc+AA,CG,2,1,5/27/22,3426.9322916666665,4037.334412537538,3424.290587462462,1.1782565192059837,0.8487116206867168,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04726470390852152,0.03404530575609428
185,74.683,D11,3442,0.225225225,4,MM gluc+AA,CG,2,1,5/27/22,3440.9322916666665,4037.334412537538,3438.290587462462,1.1734589051447888,0.8521815255870538,0.25190158124109224,161.84823714338478,0.02496321976263076,0.047072251915414,0.03418449787565938
186,149.369,D11,3384,0.225225225,4,MM gluc+AA,CG,2,1,5/27/22,3382.9322916666665,4037.334412537538,3380.290587462462,1.1935934511956032,0.8378062052856574,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04787993120576017,0.03360784480901317
187,224.057,D11,3407,0.225225225,4,MM gluc+AA,CG,2,1,5/27/22,3405.9322916666665,4037.334412537538,3403.290587462462,1.1855269494755818,0.8435067633362112,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04755635071024351,0.033836517576781966
188,0.0,D12,3796,0.112612613,8,MM gluc+AA,CG,2,1,5/27/22,3794.9322916666665,4036.433511636637,3793.191488363363,1.063667025698766,0.9401438380992017,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04266804898067798,0.03771302706929996
189,74.683,D12,3781,0.112612613,8,MM gluc+AA,CG,2,1,5/27/22,3779.9322916666665,4036.433511636637,3778.191488363363,1.0678899470182972,0.9364260828488405,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04283744768744296,0.03756389265504249
190,149.369,D12,3772,0.112612613,8,MM gluc+AA,CG,2,1,5/27/22,3770.9322916666665,4036.433511636637,3769.191488363363,1.0704398332612322,0.9341954296986239,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04293973409047504,0.03747441200649571
191,224.057,D12,3772,0.112612613,8,MM gluc+AA,CG,2,1,5/27/22,3770.9322916666665,4036.433511636637,3769.191488363363,1.0704398332612322,0.9341954296986239,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04293973409047504,0.03747441200649571
192,0.0,E1,3192,0.900900901,1,MM gluc+AA,EC WT,1,1,5/27/22,3190.9322916666665,4061.658736861862,3163.966263138138,1.2752009259199804,0.7841901457831522,0.25190158124109224,161.84823714338478,0.02496321976263076,0.051153542013598334,0.031457084725709704
193,74.683,E1,3119,0.900900901,1,MM gluc+AA,EC WT,1,1,5/27/22,3117.9322916666665,4061.658736861862,3090.966263138138,1.3053176142521423,0.7660970702313947,0.25190158124109224,161.84823714338478,0.02496321976263076,0.05236164601691328,0.03073129724755402
194,149.369,E1,3092,0.900900901,1,MM gluc+AA,EC WT,1,1,5/27/22,3090.9322916666665,4061.658736861862,3063.966263138138,1.3168202133534492,0.7594051107807447,0.25190158124109224,161.84823714338478,0.02496321976263076,0.05282306248795293,0.0304628553037521
195,224.057,E1,3104,0.900900901,1,MM gluc+AA,EC WT,1,1,5/27/22,3102.9322916666665,4061.658736861862,3075.966263138138,1.3116830170357887,0.7623793149810336,0.25190158124109224,161.84823714338478,0.02496321976263076,0.05261698845409657,0.030582162834318836
196,0.0,E2,3639,0.45045045,2,MM gluc+AA,EC WT,1,1,5/27/22,3637.9322916666665,4050.847926051051,3621.777073948949,1.1140091247897177,0.8976587154874173,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044687477203880374,0.03600877451769571
197,74.683,E2,3639,0.45045045,2,MM gluc+AA,EC WT,1,1,5/27/22,3637.9322916666665,4051.748826951952,3620.876173048048,1.1142862985388797,0.897435426883792,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044698595780638305,0.035999817495829624
198,149.369,E2,3596,0.45045045,2,MM gluc+AA,EC WT,1,1,5/27/22,3594.9322916666665,4051.748826951952,3577.876173048048,1.1276781289208555,0.8867778618327568,0.25190158124109224,161.84823714338478,0.02496321976263076,0.045235797065257,0.035572298842238566
199,224.057,E2,3629,0.45045045,2,MM gluc+AA,EC WT,1,1,5/27/22,3627.9322916666665,4051.748826951952,3610.876173048048,1.1173722152115588,0.8949569233835512,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044822384564756866,0.03590039455312045
200,0.0,E3,3660,0.225225225,4,MM gluc+AA,EC WT,1,1,5/27/22,3658.9322916666665,4042.7398179429433,3650.8851820570567,1.1051272519230595,0.9048731702705504,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044331188827059644,0.03629817589422423
201,74.683,E3,3646,0.225225225,4,MM gluc+AA,EC WT,1,1,5/27/22,3644.9322916666665,4043.640718843844,3635.984281156156,1.1096562571085697,0.9011799767665881,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044512865814571756,0.036150026752532635
202,149.369,E3,3628,0.225225225,4,MM gluc+AA,EC WT,1,1,5/27/22,3626.9322916666665,4043.640718843844,3617.984281156156,1.1151769589899974,0.8967186704661548,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044734323827112406,0.03597106545563992
203,224.057,E3,3620,0.225225225,4,MM gluc+AA,EC WT,1,1,5/27/22,3618.9322916666665,4043.640718843844,3609.984281156156,1.1176482760310407,0.8947358676659622,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04483345849734018,0.03589152710147381
204,0.0,E4,3863,0.112612613,8,MM gluc+AA,EC WT,1,1,5/27/22,3861.9322916666665,4039.1362143393394,3857.4887856606606,1.0459376378050373,0.9560799457399389,0.25190158124109224,161.84823714338478,0.02496321976263076,0.0419568504640138,0.03835228972086221
205,74.683,E4,3851,0.112612613,8,MM gluc+AA,EC WT,1,1,5/27/22,3849.9322916666665,4039.1362143393394,3845.4887856606606,1.049201527612872,0.95310574153965,0.25190158124109224,161.84823714338478,0.02496321976263076,0.042087778480397645,0.038232982189401625
206,149.369,E4,3814,0.112612613,8,MM gluc+AA,EC WT,1,1,5/27/22,3812.9322916666665,4039.1362143393394,3808.4887856606606,1.0593946668621825,0.9439352785887593,0.25190158124109224,161.84823714338478,0.02496321976263076,0.042496667132247035,0.03786511730079328
207,224.057,E4,3847,0.112612613,8,MM gluc+AA,EC WT,1,1,5/27/22,3845.9322916666665,4039.1362143393394,3841.4887856606606,1.0502940223055852,0.9521143401395536,0.25190158124109224,161.84823714338478,0.02496321976263076,0.042131602926525326,0.03819321301225027
208,0.0,E5,3019,0.900900901,1,MM gluc+AA,BG,1,1,5/27/22,3017.9322916666665,4044.541619744745,3008.083380255255,1.341283534497958,0.7455545186978678,0.25190158124109224,161.84823714338478,0.02496321976263076,0.053804386728859975,0.029907251240867464
209,74.683,E5,2959,0.900900901,1,MM gluc+AA,BG,1,1,5/27/22,2957.9322916666665,4044.541619744745,2948.083380255255,1.368581613178117,0.7306834976964233,0.25190158124109224,161.84823714338478,0.02496321976263076,0.05489942473482814,0.02931071358880299
210,149.369,E5,2943,0.900900901,1,MM gluc+AA,BG,1,1,5/27/22,2941.9322916666665,4044.541619744745,2932.083380255255,1.3760497861360579,0.7267178920960381,0.25190158124109224,161.84823714338478,0.02496321976263076,0.055199003812671836,0.029151636881675824
211,224.057,E5,2947,0.900900901,1,MM gluc+AA,BG,1,1,5/27/22,2945.9322916666665,4044.541619744745,2936.083380255255,1.3741751121463615,0.7277092934961344,0.25190158124109224,161.84823714338478,0.02496321976263076,0.05512380294247137,0.029191406058453977
212,0.0,E6,3359,0.45045045,2,MM gluc+AA,BG,1,1,5/27/22,3357.9322916666665,4040.0371152402404,3352.5878847597596,1.2034562096565151,0.8309400807241798,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04827556693276438,0.03333241638727009
213,74.683,E6,3328,0.45045045,2,MM gluc+AA,BG,1,1,5/27/22,3326.9322916666665,4040.9380161411414,3320.6869838588586,1.2150174731750094,0.8230334312698081,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04873933667016238,0.03301524824382518
214,149.369,E6,3287,0.45045045,2,MM gluc+AA,BG,1,1,5/27/22,3285.9322916666665,4040.9380161411414,3279.6869838588586,1.2302066411185801,0.812871566918821,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04934863654689242,0.032607614179928024
215,224.057,E6,3293,0.45045045,2,MM gluc+AA,BG,1,1,5/27/22,3291.9322916666665,4040.9380161411414,3285.6869838588586,1.2279601581507953,0.8143586690189655,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04925852089334203,0.03266726794536509
216,0.0,E7,3499,0.225225225,4,MM gluc+AA,BG,1,1,5/27/22,3497.9322916666665,4038.2353134384384,3494.3896865615616,1.1546201397770905,0.8660857069348009,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04631655170841953,0.03474225162650737
217,74.683,E7,3522,0.225225225,4,MM gluc+AA,BG,1,1,5/27/22,3520.9322916666665,4038.2353134384384,3517.3896865615616,1.1470701479987175,0.8717862649853546,0.25190158124109224,161.84823714338478,0.02496321976263076,0.046013690547821284,0.03497092439452262
218,149.369,E7,3471,0.225225225,4,MM gluc+AA,BG,1,1,5/27/22,3469.9322916666665,4038.2353134384384,3466.3896865615616,1.163946663000689,0.8591458971341268,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04669067683765502,0.03446386738724897
219,224.057,E7,3498,0.225225225,4,MM gluc+AA,BG,1,1,5/27/22,3496.9322916666665,4038.2353134384384,3493.3896865615616,1.154950655477706,0.8658378565847769,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04632981004983965,0.034732309332246906
220,0.0,E8,3393,0.112612613,8,MM gluc+AA,BG,1,1,5/27/22,3391.9322916666665,4036.433511636637,3390.191488363363,1.1901076155084997,0.8402601470394995,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04774010002759995,0.033706282479111706
221,74.683,E8,3404,0.112612613,8,MM gluc+AA,BG,1,1,5/27/22,3402.9322916666665,4036.433511636637,3401.191488363363,1.1862586161753592,0.8429865008897642,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04758570086492155,0.03381564771587494
222,149.369,E8,3368,0.112612613,8,MM gluc+AA,BG,1,1,5/27/22,3366.9322916666665,4036.433511636637,3365.191488363363,1.1989489223080074,0.8340638882888975,0.25190158124109224,161.84823714338478,0.02496321976263076,0.048094761135439056,0.03345772512287628
223,224.057,E8,3380,0.112612613,8,MM gluc+AA,BG,1,1,5/27/22,3378.9322916666665,4036.433511636637,3377.191488363363,1.194688759057783,0.8370380924891865,0.25190158124109224,161.84823714338478,0.02496321976263076,0.047923868500169435,0.033577032653861486
224,0.0,E9,3866,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3864.9322916666665,4034.631709834835,3864.993290165165,1.0439067820893724,0.9579399398081375,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04187538450590363,0.038426901713139394
225,74.683,E9,3877,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3875.9322916666665,4034.631709834835,3875.993290165165,1.0409441932138654,0.9606662936584024,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04175654290660972,0.03853626695032558
226,149.369,E9,3862,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3860.9322916666665,4034.631709834835,3860.993290165165,1.0449882724765724,0.9569485384080413,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04191876752415424,0.03838713253598278
227,224.057,E9,3861,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3859.9322916666665,4034.631709834835,3859.993290165165,1.0452589952975522,0.9567006880580172,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04192962732764674,0.038377190241693795
228,0.0,E10,4011,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4009.9322916666665,4034.631709834835,4009.993290165165,1.0061594662087705,0.9938782405616284,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04036118473972837,0.03986853438576177
229,74.683,E10,4003,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4001.9322916666665,4034.631709834835,4001.993290165165,1.0081707828567645,0.9918954377614358,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04044186690541589,0.03978899603137617
230,149.369,E10,3963,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3961.9322916666665,4034.631709834835,3961.993290165165,1.0183492027481797,0.9819814237604728,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04085016510216996,0.03939130425950632
231,224.057,E10,3953,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3951.9322916666665,4034.631709834835,3951.993290165165,1.02092600166452,0.9795029202602321,0.25190158124109224,161.84823714338478,0.02496321976263076,0.040953531082611926,0.03929188131655422
232,0.0,E11,4049,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4047.9322916666665,4034.631709834835,4047.993290165165,0.9967142776980026,1.0032965538625433,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03998229946334835,0.04024634156914516
233,74.683,E11,4026,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4024.9322916666665,4034.631709834835,4024.993290165165,1.0024097973509343,0.9975959958119895,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04021077013231165,0.04001766880024504
234,149.369,E11,3998,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3996.9322916666665,4034.631709834835,3996.993290165165,1.0094319443219808,0.9906561860113154,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04049245726790741,0.03973928455988712
235,224.057,E11,3976,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3974.9322916666665,4035.532610735736,3974.092389264264,1.0152488450527162,0.9849801897071605,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04072579703029053,0.03951159706346475
236,0.0,E12,4077,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4075.9322916666665,4034.631709834835,4075.993290165165,0.9898673577477459,1.0102363636632175,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03970764140297795,0.04052472580958669
237,74.683,E12,4076,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4074.9322916666665,4035.532610735736,4074.092389264264,0.9903292127015201,1.009765224709568,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03972616830071723,0.04050582649339056
238,149.369,E12,4048,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4046.9322916666665,4034.631709834835,4046.993290165165,0.9969605628302562,1.0030487035125193,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03999217897081029,0.040236399274844514
239,224.057,E12,4059,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4057.9322916666665,4034.631709834835,4057.993290165165,0.9942581024250823,1.0057750573627842,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03988377219248844,0.04034576451215482
240,0.0,F1,3430,0.900900901,1,MM gluc+AA,EC WT,1,1,5/27/22,3428.9322916666665,4063.460538663664,3400.164461336336,1.1866169281551795,0.8427319518816314,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04760007422923403,0.03380543671096779
241,74.683,F1,3367,0.900900901,1,MM gluc+AA,EC WT,1,1,5/27/22,3365.9322916666665,4064.3614395645645,3336.2635604354355,1.209344716101129,0.8268940912264895,0.25190158124109224,161.84823714338478,0.02496321976263076,0.048511779097848914,0.03317011515146979
242,149.369,F1,3383,0.900900901,1,MM gluc+AA,EC WT,1,1,5/27/22,3381.9322916666665,4064.3614395645645,3352.2635604354355,1.203572641468935,0.8308596968268747,0.25190158124109224,161.84823714338478,0.02496321976263076,0.048280237490697576,0.03332919185940624
243,224.057,F1,3352,0.900900901,1,MM gluc+AA,EC WT,1,1,5/27/22,3350.9322916666665,4064.3614395645645,3321.2635604354355,1.2148065442311249,0.8231763359761284,0.25190158124109224,161.84823714338478,0.02496321976263076,0.048730875444379707,0.03302098073780347
244,0.0,F2,3681,0.45045045,2,MM gluc+AA,EC WT,1,1,5/27/22,3679.9322916666665,4050.847926051051,3663.777073948949,1.1012385925502282,0.9080684301884284,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044175198738476314,0.03642635087716507
245,74.683,F2,3641,0.45045045,2,MM gluc+AA,EC WT,1,1,5/27/22,3639.9322916666665,4051.748826951952,3622.876173048048,1.113671159491717,0.8979311275838401,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04467392002857568,0.03601970208437243
246,149.369,F2,3643,0.45045045,2,MM gluc+AA,EC WT,1,1,5/27/22,3641.9322916666665,4051.748826951952,3624.876173048048,1.1130566992418622,0.8984268282838882,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044649271505860476,0.03603958667291557
247,224.057,F2,3656,0.45045045,2,MM gluc+AA,EC WT,1,1,5/27/22,3654.9322916666665,4051.748826951952,3637.876173048048,1.109079175983279,0.9016488828342012,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044489716721975284,0.0361688364984538
248,0.0,F3,3608,0.225225225,4,MM gluc+AA,EC WT,1,1,5/27/22,3606.9322916666665,4043.640718843844,3597.984281156156,1.1213758574389459,0.8917616634656733,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04498298708779382,0.03577221957023448
249,74.683,F3,3600,0.225225225,4,MM gluc+AA,EC WT,1,1,5/27/22,3598.9322916666665,4042.7398179429433,3590.8851820570567,1.12359279224351,0.8900021492691059,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04507191744242805,0.03570163823794533
250,149.369,F3,3604,0.225225225,4,MM gluc+AA,EC WT,1,1,5/27/22,3602.9322916666665,4042.7398179429433,3594.8851820570567,1.1223425795270077,0.8909935506692022,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04502176627874828,0.03574140741502144
251,224.057,F3,3589,0.225225225,4,MM gluc+AA,EC WT,1,1,5/27/22,3587.9322916666665,4043.640718843844,3578.984281156156,1.1273289825765775,0.8870525068152159,0.25190158124109224,161.84823714338478,0.02496321976263076,0.045221791372277456,0.03558331597912993
252,0.0,F4,3787,0.112612613,8,MM gluc+AA,EC WT,1,1,5/27/22,3785.9322916666665,4039.1362143393394,3781.4887856606606,1.0669587924292723,0.9372433191381092,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04280009525502388,0.03759667535511213
253,74.683,F4,3746,0.112612613,8,MM gluc+AA,EC WT,1,1,5/27/22,3744.9322916666665,4040.0371152402404,3739.5878847597596,1.0789137286427304,0.9268581661834968,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04327965681487537,0.03718008426767344
254,149.369,F4,3725,0.112612613,8,MM gluc+AA,EC WT,1,1,5/27/22,3723.9322916666665,4039.1362143393394,3719.4887856606606,1.084743883053995,0.9218765974366165,0.25190158124109224,161.84823714338478,0.02496321976263076,0.043513528237995515,0.036980253109672234
255,224.057,F4,3753,0.112612613,8,MM gluc+AA,EC WT,1,1,5/27/22,3751.9322916666665,4040.0371152402404,3746.5878847597596,1.0768979221722028,0.9285931186336653,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04319879454355308,0.03724968032763873
256,0.0,F5,2291,0.900900901,1,MM gluc+AA,BG,1,1,5/27/22,2289.9322916666665,4045.442520645646,2279.182479354354,1.7702368041528116,0.5648961752767159,0.25190158124109224,161.84823714338478,0.02496321976263076,0.0710114637768032,0.022660304087121677
257,74.683,F5,2258,0.900900901,1,MM gluc+AA,BG,1,1,5/27/22,2256.9322916666665,4045.442520645646,2246.182479354354,1.796244403746338,0.5567171137259214,0.25190158124109224,161.84823714338478,0.02496321976263076,0.07205473541868519,0.02233220838373182
258,149.369,F5,2252,0.900900901,1,MM gluc+AA,BG,1,1,5/27/22,2250.9322916666665,4045.442520645646,2240.182479354354,1.8010553807635248,0.5552300116257769,0.25190158124109224,161.84823714338478,0.02496321976263076,0.07224772346756694,0.0222725546195184
259,224.057,F5,2244,0.900900901,1,MM gluc+AA,BG,1,1,5/27/22,2242.9322916666665,4045.442520645646,2232.182479354354,1.8075102486694299,0.5532472088255843,0.25190158124109224,161.84823714338478,0.02496321976263076,0.07250665473233962,0.022193016267253035
260,0.0,F6,3701,0.45045045,2,MM gluc+AA,BG,1,1,5/27/22,3699.9322916666665,4040.9380161411414,3693.6869838588586,1.0923212296993885,0.9154816118287881,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04381748671307963,0.03672372400325519
261,74.683,F6,3626,0.45045045,2,MM gluc+AA,BG,1,1,5/27/22,3624.9322916666665,4041.8389170420423,3617.7860829579577,1.1152380532777402,0.8966695469733572,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04473677456975976,0.03596909491082943
262,149.369,F6,3633,0.45045045,2,MM gluc+AA,BG,1,1,5/27/22,3631.9322916666665,4040.9380161411414,3625.6869838588586,1.1128077868540007,0.898627788027151,0.25190158124109224,161.84823714338478,0.02496321976263076,0.044639286608306,0.03604764799259531
263,224.057,F6,3611,0.45045045,2,MM gluc+AA,BG,1,1,5/27/22,3609.9322916666665,4041.8389170420423,3602.7860829579577,1.1198812850472577,0.8929517917229961,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04492303365455531,0.03581996049677252
264,0.0,F7,3337,0.225225225,4,MM gluc+AA,BG,1,1,5/27/22,3335.9322916666665,4037.334412537538,3333.290587462462,1.2104233346798692,0.826157238834526,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04855504691665112,0.03314055697938992
265,74.683,F7,3314,0.225225225,4,MM gluc+AA,BG,1,1,5/27/22,3312.9322916666665,4037.334412537538,3310.290587462462,1.2188333929397326,0.8204566807839722,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04889240887594369,0.03291188421178504
266,149.369,F7,3297,0.225225225,4,MM gluc+AA,BG,1,1,5/27/22,3295.9322916666665,4038.2353134384384,3292.3896865615616,1.2254602560570536,0.8160199362299377,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04915823955839614,0.03273390818783995
267,224.057,F7,3298,0.225225225,4,MM gluc+AA,BG,1,1,5/27/22,3296.9322916666665,4038.2353134384384,3293.3896865615616,1.2250881591075011,0.8162677865799618,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04914331322231317,0.03274385048208057
268,0.0,F8,3461,0.112612613,8,MM gluc+AA,BG,1,1,5/27/22,3459.9322916666665,4036.433511636637,3458.191488363363,1.1667059854579678,0.8571139708411366,0.25190158124109224,161.84823714338478,0.02496321976263076,0.046801364587709296,0.03438235848838065
269,74.683,F8,3411,0.112612613,8,MM gluc+AA,BG,1,1,5/27/22,3409.9322916666665,4036.433511636637,3408.191488363363,1.1838221890140395,0.8447214533399328,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04748796577042685,0.033885243775639534
270,149.369,F8,3390,0.112612613,8,MM gluc+AA,BG,1,1,5/27/22,3388.9322916666665,4036.433511636637,3387.191488363363,1.191161681350006,0.8395165959894272,0.25190158124109224,161.84823714338478,0.02496321976263076,0.047782382935255746,0.033676455596360164
271,224.057,F8,3399,0.112612613,8,MM gluc+AA,BG,1,1,5/27/22,3397.9322916666665,4036.433511636637,3396.191488363363,1.1880050704318992,0.8417472491396439,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04765575831401491,0.033765936244617455
272,0.0,F9,3807,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3805.9322916666665,4034.631709834835,3805.993290165165,1.060089285695573,0.9433167691567171,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04252453114464831,0.037840306350189305
273,74.683,F9,3808,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3806.9322916666665,4034.631709834835,3806.993290165165,1.059810827288926,0.9435646195067412,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04251336103505266,0.0378502486444746
274,149.369,F9,3778,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3776.9322916666665,4034.631709834835,3776.993290165165,1.0682287201407497,0.936129109006019,0.25190158124109224,161.84823714338478,0.02496321976263076,0.042851037267853734,0.037551979815946344
275,224.057,F9,3776,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3774.9322916666665,4034.631709834835,3774.993290165165,1.0687946701374946,0.9356334083059709,0.25190158124109224,161.84823714338478,0.02496321976263076,0.042873739845123826,0.037532095227380054
276,0.0,F10,3987,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3985.9322916666665,4034.631709834835,3985.993290165165,1.012217636765302,0.9879298321610507,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04060420282500301,0.03962991932261653
277,74.683,F10,3958,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3956.9322916666665,4034.631709834835,3956.993290165165,1.019635974203263,0.9807421720103525,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04090178278650292,0.0393415927880295
278,149.369,F10,3932,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3930.9322916666665,4034.631709834835,3930.993290165165,1.0263799529822681,0.9742980629097265,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04117231145458114,0.039083093136375174
279,224.057,F10,3938,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,3936.9322916666665,4034.631709834835,3936.993290165165,1.0248157441396273,0.975785165009871,0.25190158124109224,161.84823714338478,0.02496321976263076,0.04110956461792246,0.03914274690213778
280,0.0,F11,4056,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4054.9322916666665,4034.631709834835,4054.993290165165,0.9949936830028627,1.0050315063127118,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03991327934843975,0.04031593762925131
281,74.683,F11,4059,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4057.9322916666665,4034.631709834835,4057.993290165165,0.9942581024250823,1.0057750573627842,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03988377219248844,0.04034576451215482
282,149.369,F11,4020,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4018.9322916666665,4034.631709834835,4018.993290165165,1.0039063061405418,0.9961088937118451,0.25190158124109224,161.84823714338478,0.02496321976263076,0.0402708012418844,0.03995801503445014
283,224.057,F11,4029,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4027.9322916666665,4034.631709834835,4027.993290165165,1.0016632148282187,0.9983395468620618,0.25190158124109224,161.84823714338478,0.02496321976263076,0.040180821643178884,0.0400474956831433
284,0.0,F12,4107,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4105.932291666667,4034.631709834835,4105.9932901651655,0.9826349979668467,1.0176718741639397,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03941752176922052,0.04082299463868064
285,74.683,F12,4102,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4100.932291666667,4034.631709834835,4100.9932901651655,0.9838330430847494,1.0164326224138194,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03946558027588871,0.04077328316716147
286,149.369,F12,4048,1.0,1,MM gluc+AA,RTDP,1,1,5/27/22,4046.9322916666665,4034.631709834835,4046.993290165165,0.9969605628302562,1.0030487035125193,0.25190158124109224,161.84823714338478,0.02496321976263076,0.03999217897081029,0.040236399274844514
